words,merged,repub_benshapiro,repub_charliekirk11,repub_danieljhannan,repub_DeAnna4Congress,repub_dineshdsouza,repub_drmartyfox,repub_emfingersscout,repub_erictrump,repub_gopleader,repub_IngrahamAngle,repub_KellyannePolls,repub_lrihendry,repub_meghanmccain,repub_michellemalkin,repub_realdonaldtrump,repub_sarahpalinusa,repub_scrowder,repub_seanhannity,repub_tedcruz,repub_tuckercarlson
education,0.16499933641571224,0.12954206878683852,0.1057138326550029,0.15842839036755385,0.08350033400133601,0.2264108224373125,0.367728175332794,0.0,0.22983222247759136,0.0,0.37194078702670536,0.2741979709350151,0.13296988232165413,0.06611133148221605,0.39301996541424306,0.20296326364927947,0.10946907498631638,0.0,0.11319900384876612,0.2961208172934557,0.0
policing,0.04304330515192493,0.06477103439341926,0.05285691632750145,0.10561892691170258,0.0,0.0,0.0735456350665588,0.0,0.0,0.11017462678345176,0.0,0.0,0.06648494116082707,0.1322226629644321,0.07860399308284861,0.0676544212164265,0.0,0.0,0.0,0.0,0.0
program,0.2008687573756497,0.06477103439341926,0.05285691632750145,0.0,0.0,0.11320541121865625,0.0,0.0,0.07661074082586379,2.1484052222773093,0.07438815740534108,0.06854949273375377,0.06648494116082707,0.0,0.31441597233139446,0.135308842432853,0.10946907498631638,0.16663889351774705,0.0,0.0,0.0
such,0.3658680937913619,0.5829393095407733,0.2114276653100058,0.8977608787494719,0.250501002004008,0.7358351729212657,0.4412738103993528,0.38688461166457105,0.689496667432774,0.22034925356690352,0.37194078702670536,0.06854949273375377,0.39890964696496245,0.6611133148221605,0.0,0.20296326364927947,0.0,0.24995834027662056,0.0,0.2961208172934557,0.08673026886383348
congratulations,0.24032512043158086,0.0,0.1057138326550029,0.15842839036755385,0.08350033400133601,0.056602705609328126,0.0,0.19344230583228553,0.9959396307362293,0.16526194017517767,0.0,0.4798464491362764,0.19945482348248122,0.6611133148221605,0.0,0.8795074758135445,0.0,0.08331944675887352,0.11319900384876612,0.14806040864672784,0.43365134431916735
cut,0.19728181527965594,0.06477103439341926,0.26428458163750723,0.10561892691170258,0.16700066800267202,0.056602705609328126,0.1470912701331176,0.09672115291614276,0.0,0.22034925356690352,0.4463289444320464,0.2056484782012613,0.39890964696496245,0.0,0.15720798616569723,0.40592652729855894,0.10946907498631638,0.0,0.6791940230925968,0.2961208172934557,0.26019080659150046
healthcare,0.12554297335978107,0.0,0.1057138326550029,0.10561892691170258,0.08350033400133601,0.11320541121865625,0.367728175332794,0.0,0.38305370412931894,0.05508731339172588,0.07438815740534108,0.13709898546750754,0.26593976464330826,0.06611133148221605,0.07860399308284861,0.270617684865706,0.10946907498631638,0.16663889351774705,0.11319900384876612,0.0,0.0
seen,0.23315123623959338,0.25908413757367704,0.05285691632750145,0.21123785382340515,0.16700066800267202,0.056602705609328126,0.2941825402662352,0.09672115291614276,0.15322148165172758,0.3856111937420812,0.5207171018373874,0.34274746366876885,0.33242470580413536,0.2644453259288642,0.07860399308284861,0.3382721060821325,0.10946907498631638,0.4165972337943676,0.11319900384876612,0.2220906129700918,0.17346053772766695
affordable,0.010760826287981232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11017462678345176,0.0,0.06854949273375377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtual,0.053804131439906165,0.0,0.05285691632750145,0.0,0.08350033400133601,0.0,0.0735456350665588,0.0,0.0,0.16526194017517767,0.0,0.0,0.13296988232165413,0.0,0.07860399308284861,0.135308842432853,0.10946907498631638,0.0,0.22639800769753224,0.0,0.08673026886383348
heroes,0.14706462593574354,0.06477103439341926,0.15857074898250434,0.21123785382340515,0.0,0.0,0.0,0.19344230583228553,0.07661074082586379,0.5508731339172588,0.07438815740534108,0.2056484782012613,0.19945482348248122,0.0,0.23581197924854583,0.0676544212164265,0.0,0.4165972337943676,0.11319900384876612,0.2220906129700918,0.0
mayor,0.5057588355351179,0.5181682751473541,0.6342829959300174,0.15842839036755385,0.16700066800267202,0.33961623365596877,0.0,0.19344230583228553,0.30644296330345516,0.0,1.1158223610801161,0.06854949273375377,0.19945482348248122,0.33055665741108026,0.07860399308284861,0.47358094851498544,0.10946907498631638,0.08331944675887352,7.131537242472267,0.4441812259401836,0.08673026886383348
letter,0.22597735204760588,0.7124813783276119,0.1057138326550029,0.21123785382340515,0.0,0.5094243504839532,0.0,0.19344230583228553,0.15322148165172758,0.49578582052553294,0.14877631481068215,0.2741979709350151,0.0,0.0,0.15720798616569723,0.0,0.3284072249589491,0.0,0.22639800769753224,0.8143322475570033,0.0
efforts,0.08608661030384986,0.0,0.0,0.0,0.0,0.0,0.0735456350665588,0.0,0.0,0.49578582052553294,0.2231644722160232,0.2056484782012613,0.13296988232165413,0.06611133148221605,0.15720798616569723,0.0,0.10946907498631638,0.0,0.0,0.07403020432336392,0.08673026886383348
words,0.18293404689568096,0.12954206878683852,0.05285691632750145,0.21123785382340515,0.250501002004008,0.16980811682798438,0.0735456350665588,0.0,0.15322148165172758,0.11017462678345176,0.14877631481068215,0.2741979709350151,0.26593976464330826,0.33055665741108026,0.07860399308284861,0.20296326364927947,0.3284072249589491,0.16663889351774705,0.22639800769753224,0.2220906129700918,0.3469210754553339
record,0.23315123623959338,0.1943131031802578,0.1057138326550029,0.15842839036755385,0.08350033400133601,0.056602705609328126,0.1470912701331176,0.38688461166457105,0.7661074082586379,0.22034925356690352,0.14877631481068215,0.34274746366876885,0.19945482348248122,0.1322226629644321,0.15720798616569723,0.676544212164265,0.21893814997263275,0.08331944675887352,0.4527960153950645,0.2961208172934557,0.0
dangerous,0.17576016270369346,0.06477103439341926,0.26428458163750723,0.0,0.08350033400133601,0.28301352804664065,0.0735456350665588,0.09672115291614276,0.0,0.11017462678345176,0.4463289444320464,0.2056484782012613,0.26593976464330826,0.1322226629644321,0.07860399308284861,0.20296326364927947,0.0,0.08331944675887352,0.22639800769753224,0.5922416345869114,0.26019080659150046
thats,0.14706462593574354,0.1943131031802578,0.1057138326550029,0.0,0.33400133600534404,0.11320541121865625,0.1470912701331176,0.19344230583228553,0.0,0.22034925356690352,0.0,0.06854949273375377,0.06648494116082707,0.06611133148221605,0.31441597233139446,0.0676544212164265,0.10946907498631638,0.5832361273121146,0.0,0.0,0.5203816131830009
mail,0.0896735523998436,0.0,0.4228553306200116,0.0,0.08350033400133601,0.056602705609328126,0.0735456350665588,0.09672115291614276,0.15322148165172758,0.0,0.14877631481068215,0.0,0.33242470580413536,0.0,0.07860399308284861,0.0,0.0,0.0,0.0,0.2220906129700918,0.0
possible,0.16499933641571224,0.1943131031802578,0.15857074898250434,0.369666244190959,0.08350033400133601,0.11320541121865625,0.0735456350665588,0.0,0.15322148165172758,0.22034925356690352,0.07438815740534108,0.2056484782012613,0.0,0.2644453259288642,0.15720798616569723,0.135308842432853,0.4378762999452655,0.16663889351774705,0.0,0.14806040864672784,0.26019080659150046
supporting,0.19010793108766846,0.12954206878683852,0.4757122469475131,0.05280946345585129,0.33400133600534404,0.11320541121865625,0.4412738103993528,0.29016345874842825,0.15322148165172758,0.2754365669586294,0.2231644722160232,0.2056484782012613,0.13296988232165413,0.0,0.07860399308284861,0.0676544212164265,0.10946907498631638,0.0,0.22639800769753224,0.3701510216168197,0.08673026886383348
yes,0.2582598309115496,0.25908413757367704,0.0,0.5809040980143642,0.16700066800267202,0.2264108224373125,0.1470912701331176,0.5803269174968565,0.38305370412931894,0.0,0.2975526296213643,0.06854949273375377,0.39890964696496245,0.19833399444664815,0.47162395849709166,0.0,0.10946907498631638,0.7498750208298617,0.0,0.5182114302635475,0.08673026886383348
sign,0.13989074174375604,0.1943131031802578,0.05285691632750145,0.10561892691170258,0.08350033400133601,0.16980811682798438,0.0,0.19344230583228553,0.15322148165172758,0.11017462678345176,0.2231644722160232,0.0,0.39890964696496245,0.06611133148221605,0.23581197924854583,0.3382721060821325,0.10946907498631638,0.08331944675887352,0.0,0.14806040864672784,0.08673026886383348
comes,0.18293404689568096,0.12954206878683852,0.05285691632750145,0.2640473172792564,0.250501002004008,0.16980811682798438,0.1470912701331176,0.19344230583228553,0.0,0.11017462678345176,0.2231644722160232,0.0,0.0,0.33055665741108026,0.15720798616569723,0.135308842432853,0.875752599890531,0.3332777870354941,0.11319900384876612,0.07403020432336392,0.43365134431916735
color,0.07532578401586863,0.12954206878683852,0.15857074898250434,0.0,0.08350033400133601,0.056602705609328126,0.1470912701331176,0.0,0.0,0.05508731339172588,0.07438815740534108,0.06854949273375377,0.13296988232165413,0.19833399444664815,0.07860399308284861,0.0676544212164265,0.10946907498631638,0.08331944675887352,0.0,0.0,0.0
send,0.1793471047996872,0.12954206878683852,0.3699984142925102,0.10561892691170258,0.250501002004008,0.0,0.0735456350665588,0.5803269174968565,0.30644296330345516,0.11017462678345176,0.2231644722160232,0.2741979709350151,0.06648494116082707,0.06611133148221605,0.15720798616569723,0.135308842432853,0.3284072249589491,0.08331944675887352,0.5659950192438307,0.07403020432336392,0.0
using,0.1793471047996872,0.32385517196709634,0.1057138326550029,0.10561892691170258,0.08350033400133601,0.2264108224373125,0.1470912701331176,0.09672115291614276,0.07661074082586379,0.05508731339172588,0.2975526296213643,0.2056484782012613,0.0,0.06611133148221605,0.15720798616569723,0.20296326364927947,0.4378762999452655,0.24995834027662056,0.5659950192438307,0.2961208172934557,0.17346053772766695
demand,0.15065156803173727,0.12954206878683852,0.0,0.10561892691170258,0.0,0.33961623365596877,0.0735456350665588,0.0,0.07661074082586379,0.2754365669586294,0.2975526296213643,0.2056484782012613,0.06648494116082707,0.1322226629644321,0.23581197924854583,0.135308842432853,0.3284072249589491,0.16663889351774705,0.22639800769753224,0.07403020432336392,0.17346053772766695
start,0.23315123623959338,0.1943131031802578,0.2114276653100058,0.2640473172792564,0.33400133600534404,0.11320541121865625,0.2206369051996764,0.0,0.07661074082586379,0.16526194017517767,0.4463289444320464,0.2741979709350151,0.39890964696496245,0.33055665741108026,0.31441597233139446,0.135308842432853,0.0,0.6665555740709882,0.22639800769753224,0.07403020432336392,0.17346053772766695
politics,0.23673817833558713,0.06477103439341926,0.0,0.4224757076468103,0.08350033400133601,0.6792324673119375,0.0735456350665588,0.09672115291614276,0.22983222247759136,0.6610477607007107,0.14877631481068215,0.13709898546750754,0.13296988232165413,0.3966679888932963,0.15720798616569723,0.0676544212164265,0.3284072249589491,0.08331944675887352,0.0,0.14806040864672784,0.5203816131830009
protecting,0.1363037996477623,0.1943131031802578,0.3171414979650087,0.05280946345585129,0.08350033400133601,0.16980811682798438,0.1470912701331176,0.09672115291614276,0.15322148165172758,0.2754365669586294,0.14877631481068215,0.0,0.0,0.0,0.31441597233139446,0.0676544212164265,0.21893814997263275,0.08331944675887352,0.11319900384876612,0.14806040864672784,0.08673026886383348
masks,0.25108594671956214,0.5181682751473541,0.5285691632750145,0.0,0.6680026720106881,0.056602705609328126,0.2206369051996764,0.0,0.0,0.0,1.264598675890798,0.2056484782012613,0.5983644704474437,0.0,0.07860399308284861,0.0,0.0,0.8331944675887352,0.0,0.0,0.0
equality,0.05739107353589991,0.12954206878683852,0.0,0.05280946345585129,0.0,0.2264108224373125,0.1470912701331176,0.0,0.0,0.0,0.07438815740534108,0.06854949273375377,0.0,0.0,0.0,0.0676544212164265,0.0,0.08331944675887352,0.0,0.14806040864672784,0.08673026886383348
allow,0.15782545222372474,0.06477103439341926,0.1057138326550029,0.2640473172792564,0.250501002004008,0.0,0.0,0.09672115291614276,0.07661074082586379,0.5508731339172588,0.2975526296213643,0.0,0.0,0.06611133148221605,0.07860399308284861,0.0,0.0,0.5832361273121146,0.0,0.14806040864672784,0.5203816131830009
looking,0.21162958366363094,0.12954206878683852,0.26428458163750723,0.369666244190959,0.16700066800267202,0.056602705609328126,0.2206369051996764,0.09672115291614276,0.30644296330345516,0.16526194017517767,0.0,0.4112969564025226,0.0,0.2644453259288642,0.23581197924854583,0.270617684865706,0.0,0.7498750208298617,0.0,0.14806040864672784,0.26019080659150046
entire,0.27619454139151833,0.25908413757367704,0.3171414979650087,0.21123785382340515,0.501002004008016,0.28301352804664065,0.0,0.09672115291614276,0.689496667432774,0.11017462678345176,0.2231644722160232,0.2741979709350151,0.39890964696496245,0.8594473092688086,0.07860399308284861,0.0676544212164265,0.10946907498631638,0.16663889351774705,0.3395970115462984,0.3701510216168197,0.08673026886383348
ilhanmn,0.017934710479968724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741979709350151,0.06648494116082707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latest,0.23315123623959338,0.3886262063605156,0.05285691632750145,0.15842839036755385,0.16700066800267202,0.056602705609328126,0.1470912701331176,0.09672115291614276,0.0,0.33052388035035535,0.2231644722160232,0.2741979709350151,0.0,0.1322226629644321,0.23581197924854583,0.0676544212164265,0.7662835249042146,0.16663889351774705,0.11319900384876612,0.07403020432336392,1.647875108412836
rent,0.017934710479968724,0.0,0.0,0.0,0.0,0.11320541121865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1322226629644321,0.0,0.0,0.10946907498631638,0.0,0.0,0.0,0.0
share,0.14706462593574354,0.12954206878683852,0.0,0.21123785382340515,0.33400133600534404,0.452821644874625,0.2206369051996764,0.19344230583228553,0.15322148165172758,0.2754365669586294,0.07438815740534108,0.06854949273375377,0.0,0.2644453259288642,0.15720798616569723,0.0,0.10946907498631638,0.0,0.11319900384876612,0.0,0.08673026886383348
information,0.18293404689568096,0.0,0.15857074898250434,0.10561892691170258,0.33400133600534404,0.11320541121865625,0.5148194454659115,0.0,0.07661074082586379,0.22034925356690352,0.0,0.2741979709350151,0.06648494116082707,0.2644453259288642,0.07860399308284861,0.270617684865706,0.10946907498631638,0.24995834027662056,0.22639800769753224,0.0,0.6938421509106678
speak,0.15065156803173727,0.45339724075393484,0.05285691632750145,0.21123785382340515,0.16700066800267202,0.056602705609328126,0.2941825402662352,0.29016345874842825,0.07661074082586379,0.16526194017517767,0.0,0.0,0.19945482348248122,0.0,0.15720798616569723,0.0676544212164265,0.21893814997263275,0.24995834027662056,0.11319900384876612,0.14806040864672784,0.17346053772766695
meet,0.09684743659183111,0.06477103439341926,0.0,0.10561892691170258,0.16700066800267202,0.11320541121865625,0.0,0.29016345874842825,0.15322148165172758,0.22034925356690352,0.07438815740534108,0.0,0.19945482348248122,0.0,0.07860399308284861,0.0676544212164265,0.0,0.0,0.3395970115462984,0.14806040864672784,0.0
fund,0.09326049449583736,0.0,0.15857074898250434,0.0,0.08350033400133601,0.0,0.0,0.0,0.07661074082586379,0.44069850713380704,0.07438815740534108,0.06854949273375377,0.06648494116082707,0.0,0.07860399308284861,0.0,0.10946907498631638,0.0,0.11319900384876612,0.2961208172934557,0.26019080659150046
child,0.1865209889916747,0.12954206878683852,0.05285691632750145,0.0,0.33400133600534404,0.11320541121865625,0.0,0.0,0.15322148165172758,0.44069850713380704,0.0,0.2741979709350151,0.33242470580413536,0.6611133148221605,0.0,0.40592652729855894,0.3284072249589491,0.24995834027662056,0.0,0.07403020432336392,0.08673026886383348
defeat,0.06815189982388115,0.0,0.1057138326550029,0.15842839036755385,0.08350033400133601,0.056602705609328126,0.0735456350665588,0.09672115291614276,0.07661074082586379,0.0,0.14877631481068215,0.13709898546750754,0.06648494116082707,0.0,0.0,0.135308842432853,0.10946907498631638,0.0,0.0,0.07403020432336392,0.0
control,0.3192378465434432,0.1943131031802578,0.3171414979650087,0.3168567807351077,0.33400133600534404,0.11320541121865625,0.4412738103993528,0.19344230583228553,0.22983222247759136,0.16526194017517767,1.0414342036747748,0.13709898546750754,0.4653945881257895,0.06611133148221605,0.07860399308284861,0.135308842432853,0.21893814997263275,0.16663889351774705,0.905592030790129,0.3701510216168197,0.8673026886383347
living,0.14706462593574354,0.25908413757367704,0.1057138326550029,0.15842839036755385,0.16700066800267202,0.16980811682798438,0.1470912701331176,0.09672115291614276,0.15322148165172758,0.05508731339172588,0.0,0.06854949273375377,0.0,0.7933359777865926,0.0,0.0,0.21893814997263275,0.08331944675887352,0.11319900384876612,0.2220906129700918,0.08673026886383348
listen,0.1434776838397498,0.06477103439341926,0.0,0.15842839036755385,0.08350033400133601,0.33961623365596877,0.2206369051996764,0.0,0.0,0.11017462678345176,0.07438815740534108,0.06854949273375377,0.0,0.2644453259288642,0.23581197924854583,0.0,0.0,0.16663889351774705,0.0,0.7403020432336394,0.26019080659150046
judge,0.2439120625275746,0.1943131031802578,0.2114276653100058,0.0,0.08350033400133601,0.11320541121865625,0.9560932558652644,0.6770480704129993,0.07661074082586379,0.0,0.37194078702670536,0.06854949273375377,0.19945482348248122,0.0,0.15720798616569723,0.20296326364927947,1.4230979748221126,0.0,0.5659950192438307,0.2220906129700918,0.17346053772766695
