words,dem_AdamParkhomenko,dem_amyklobuchar,dem_AmyMcGrathKY,dem_aoc,dem_barackobama,dem_berniesanders,dem_funder,dem_ilhanmn,dem_joebiden,dem_joncoopertweets,dem_kamalaharris,dem_petebuttigieg,dem_rashidatlaib,dem_rbreich,dem_RepSwalwell,dem_senatorcarper,dem_senatorreid,dem_senbobcasey,dem_senschumer,dem_speakerpelosi,merged
administration,0.09068649678062936,1.1926303668366507,0.05058680696074464,0.051297835231353235,0.2500156259766235,0.34236525481756824,0.4459507670353193,0.3399048266485384,1.399429463372625,0.5520668000828101,1.39939877682181,0.4795300605406701,0.3241666216435248,0.5247415647793461,0.2189621195533173,1.5643739896751319,0.41922861934041367,1.9102196752626552,0.8790656787642849,0.5884429798752501,0.6835384882593861
action,0.0,0.9047540713933213,0.5058680696074463,0.4616805170821791,0.8750546909181823,0.34236525481756824,0.08919015340706386,0.45320643553138457,1.399429463372625,0.0,0.7256141805742717,0.9590601210813402,0.6483332432870496,0.0,0.4379242391066346,0.6778953955258904,0.698714365567356,0.28091465812686106,1.632550546276529,1.9418618335883253,0.6919426500002801
law,0.18137299356125872,0.3290014805066623,0.1517604208822339,0.5129783523135324,0.18751171948246764,0.14672796635038637,0.2675704602211916,0.22660321776569228,0.16147263038914905,1.1041336001656201,0.4146366746138696,0.3596475454055026,0.4862499324652872,0.6296898777352153,0.7663674184366105,0.6257495958700526,0.7685858021240917,0.6180122478790944,0.5441835154255096,1.2357302577380251,0.48183860647792787
another,0.36274598712251743,0.45237703569666066,0.40469445568595713,0.2564891761567662,1.000062503906494,0.34236525481756824,0.4459507670353193,0.5098572399728076,0.8611873620754615,0.5520668000828101,0.4664662589406033,0.7192950908110052,0.43222216219136633,0.47226740830141156,0.7663674184366105,0.4171663972467018,0.6288429290106206,0.6741951795044666,0.7116245970948972,0.35306578792515003,0.5406677386641866
government,0.36274598712251743,0.20562592531666393,0.5058680696074463,0.4616805170821791,0.3125195324707794,1.0270957644527048,0.2675704602211916,0.5098572399728076,0.7535389418160288,0.4830584500724588,0.4664662589406033,0.539471318108254,0.43222216219136633,0.5772157212572807,0.4379242391066346,0.8864785941492414,0.9083286752375629,0.5618293162537221,0.46046297459081587,1.0003530657879252,0.5602774493929394
please,2.9019678969801395,0.2878762954433295,0.9611493322541481,0.6668718580075921,0.12500781298831176,0.5869118654015455,0.5351409204423832,0.39655563108996145,0.6458905215565962,0.6900835001035125,0.4146366746138696,0.4795300605406701,0.7563887838348912,0.10494831295586923,1.0948105977665863,0.8343327944934036,0.13974287311347122,0.4494634530029777,0.0,0.05884429798752501,0.5574760621459747
jobs,0.2720594903418881,0.24675111037999672,0.10117361392148928,0.5642761875448856,0.6250390649415588,1.2227330529198865,0.08919015340706386,0.39655563108996145,0.8611873620754615,0.8971085501345663,0.0518295843267337,0.539471318108254,0.21611108109568317,1.4168022249042347,0.05474052988832932,0.2085831986233509,0.4891000558971492,0.16854879487611665,1.0465067604336724,0.7649758738378251,0.5266608024293631
life,0.18137299356125872,0.49350222075999345,0.40469445568595713,0.4616805170821791,0.6875429714357147,0.7336398317519319,0.17838030681412773,1.1896668932698846,0.6997147316863125,0.4140501000621075,0.8811029335544729,0.8391776059461727,0.5943054730131287,0.10494831295586923,0.6021458287716225,0.5736037962142149,0.27948574622694244,0.6180122478790944,0.2930218929214283,0.4707543839002001,0.5462705131581159
lost,0.2720594903418881,0.6168777759499918,0.40469445568595713,0.5129783523135324,0.6250390649415588,0.34236525481756824,0.35676061362825545,0.7931112621799229,0.43059368103773077,0.27603340004140503,0.5701254275940707,0.2997062878379188,0.6483332432870496,1.3643280684263002,0.7663674184366105,0.6257495958700526,0.20961430967020683,0.8989269060059554,1.1302273012683663,0.9415087678004002,0.6303121305670568
political,0.2720594903418881,0.41125185063332786,0.40469445568595713,0.3077870113881194,0.3750234389649353,0.6358211875183409,0.2675704602211916,0.9064128710627691,0.21529684051886538,0.6900835001035125,0.2073183373069348,0.5994125756758376,0.43222216219136633,0.47226740830141156,0.4926647689949639,0.4171663972467018,0.8384572386808273,0.6741951795044666,0.6279040562602034,0.4707543839002001,0.4874413809718573
tonight,0.45343248390314683,0.3701266655699951,0.6070416835289356,0.3590848466194727,0.3750234389649353,2.445466105839773,0.17838030681412773,0.39655563108996145,0.5920663114268797,0.0,0.7774437649010055,0.5994125756758376,0.540277702739208,0.0,0.4379242391066346,0.5214579965583772,0.13974287311347122,0.4494634530029777,0.0837205408346938,0.7649758738378251,0.5238594151823983
pass,0.36274598712251743,1.6450074025333115,0.40469445568595713,0.4103826818508259,0.12500781298831176,0.4890932211679546,0.17838030681412773,0.3399048266485384,0.3767694709080144,0.5520668000828101,1.2957396081683425,0.41958880297308637,0.6483332432870496,0.6821640342131501,0.38318370921830525,0.938624393805079,0.5589714924538849,0.28091465812686106,1.172087571685713,1.5299517476756501,0.6835384882593861
love,0.9975514645869229,0.6991281460766573,0.708215297450425,0.20519134092541294,1.4375898493655854,0.34236525481756824,0.6243310738494471,0.45320643553138457,0.3229452607782981,0.4140501000621075,0.6219550119208044,0.3596475454055026,0.3781943919174456,0.052474156477934616,0.2737026494416466,0.2607289982791886,0.27948574622694244,0.28091465812686106,0.1674410816693876,0.29422148993762504,0.4398177977734574
happy,0.18137299356125872,0.7813785162033229,1.365843787940105,0.20519134092541294,2.8126757922370147,0.14672796635038637,0.6243310738494471,0.2832540222071154,0.2691210506485817,0.20702505003105376,0.5701254275940707,0.4795300605406701,0.43222216219136633,0.10494831295586923,0.3284431793299759,0.6257495958700526,0.4891000558971492,0.3932805213776055,0.2930218929214283,0.23537719195010004,0.5378663514172218
does,0.7254919742450349,0.20562592531666393,0.20234722784297857,0.5129783523135324,0.2500156259766235,0.34236525481756824,0.4459507670353193,0.39655563108996145,0.3767694709080144,0.6210751500931612,0.1036591686534674,0.2997062878379188,0.43222216219136633,0.6296898777352153,0.7663674184366105,0.4693121969025395,0.6288429290106206,0.3370975897522333,1.0046464900163257,0.29422148993762504,0.4482219595143515
also,0.8161784710256643,0.575752590886659,0.8093889113719143,0.872063198933005,0.500031251953247,0.3912745769343637,0.8919015340706385,0.5098572399728076,0.3767694709080144,0.5520668000828101,0.1554887529802011,0.4795300605406701,0.21611108109568317,0.6821640342131501,0.7663674184366105,0.4693121969025395,0.41922861934041367,0.5056463846283499,0.0837205408346938,0.05884429798752501,0.490242768218822
long,0.9068649678062937,0.45237703569666066,0.5058680696074463,0.872063198933005,1.2500781298831176,0.34236525481756824,0.0,0.7364604577384999,0.8073631519457453,0.4830584500724588,0.4146366746138696,0.779236348378589,0.3781943919174456,0.47226740830141156,0.5474052988832931,0.3128747979350263,0.8384572386808273,0.3932805213776055,0.8372054083469379,0.5295986818877251,0.591092709109551
continue,0.7254919742450349,1.151505181773318,0.7588021044111696,0.1538935056940597,0.43752734545909117,1.173823730803091,0.2675704602211916,0.2832540222071154,0.3229452607782981,0.20702505003105376,1.036591686534674,0.5994125756758376,0.43222216219136633,0.20989662591173847,0.2189621195533173,1.095061792772592,0.4891000558971492,0.8427439743805831,0.7534848675122441,1.2357302577380251,0.6443190668018803
own,0.36274598712251743,0.49350222075999345,0.2529340348037232,0.6155740227762388,0.8125507844240265,0.2445466105839773,0.2675704602211916,0.5665080444142307,0.3229452607782981,0.6210751500931612,0.2073183373069348,0.539471318108254,0.3781943919174456,1.2593797554704307,0.3284431793299759,0.4171663972467018,0.7685858021240917,0.6180122478790944,0.46046297459081587,0.35306578792515003,0.4930441554657866
tune,0.0,0.2878762954433295,0.0,0.051297835231353235,0.500031251953247,1.4183703413870683,0.0,0.1699524133242692,1.883847354540072,0.06900835001035126,1.7622058671089458,0.4795300605406701,0.3241666216435248,0.20989662591173847,0.8758484782132692,0.3128747979350263,0.349357182783678,0.05618293162537221,0.0418602704173469,2.1183947275509003,0.5630788366399041
off,0.5441189806837762,0.24675111037999672,0.6070416835289356,0.8207653637016518,0.6875429714357147,0.5869118654015455,0.5351409204423832,0.3399048266485384,0.21529684051886538,0.5520668000828101,0.1554887529802011,0.539471318108254,0.3781943919174456,1.101957286036627,0.4926647689949639,0.10429159931167545,0.4891000558971492,0.22473172650148884,0.795345137929591,0.23537719195010004,0.48183860647792787
without,0.18137299356125872,0.575752590886659,0.40469445568595713,0.6155740227762388,0.12500781298831176,0.5380025432847501,0.35676061362825545,1.3596193065941535,0.2691210506485817,0.4140501000621075,0.36280709028713587,0.5994125756758376,0.9184720946566536,0.26237078238967304,0.4379242391066346,0.6778953955258904,0.8384572386808273,0.6180122478790944,0.7116245970948972,0.6472872778627751,0.5574760621459747
two,0.9068649678062937,0.45237703569666066,0.6070416835289356,0.4616805170821791,0.500031251953247,0.29345593270077275,0.5351409204423832,0.45320643553138457,0.48441789116744716,0.6210751500931612,0.4146366746138696,0.23976503027033505,0.270138851369604,0.5772157212572807,0.6021458287716225,0.4171663972467018,0.27948574622694244,0.22473172650148884,0.2511616225040814,0.6472872778627751,0.4482219595143515
ago,0.7254919742450349,0.7402533311399901,1.1634965600971265,0.2564891761567662,0.562535158447403,0.29345593270077275,0.4459507670353193,0.5665080444142307,0.48441789116744716,0.34504175005175625,0.8811029335544729,0.4795300605406701,0.4862499324652872,0.15742246943380384,0.38318370921830525,0.8343327944934036,0.7685858021240917,0.4494634530029777,0.2930218929214283,0.4707543839002001,0.5378663514172218
im,0.09068649678062936,0.5346274058233262,0.8599757183326588,0.20519134092541294,0.3750234389649353,0.8803677981023184,1.783803068141277,0.22660321776569228,1.237956832983476,0.4830584500724588,0.7256141805742717,1.1388838937840915,0.270138851369604,0.052474156477934616,0.0,0.7821869948375659,1.8865287870318612,1.0112927692566998,0.0837205408346938,0.0,0.5994968708504452
doing,0.9975514645869229,0.7813785162033229,0.2529340348037232,0.6668718580075921,0.8125507844240265,0.4890932211679546,0.4459507670353193,0.45320643553138457,0.9150115722051778,0.34504175005175625,0.4146366746138696,0.4795300605406701,0.7023610135609704,0.20989662591173847,0.4379242391066346,0.5214579965583772,0.698714365567356,0.22473172650148884,0.41860270417346895,0.17653289396257502,0.5154552534415042
election,0.9068649678062937,1.2748807369633162,0.5058680696074463,0.4616805170821791,0.43752734545909117,0.2445466105839773,0.8027113806635747,0.22660321776569228,0.5382421012971634,1.0351252501552688,0.4664662589406033,0.8391776059461727,0.3241666216435248,1.0494831295586922,0.3284431793299759,0.15643739896751316,0.349357182783678,0.5056463846283499,0.0,0.17653289396257502,0.5182566406884689
leadership,0.09068649678062936,1.0281296265833195,0.6576284904896803,0.3590848466194727,0.43752734545909117,0.29345593270077275,0.7135212272565109,0.5665080444142307,1.1303084127240433,0.27603340004140503,1.1402508551881414,1.3786489240544266,0.3241666216435248,0.26237078238967304,0.6568863586599518,0.6257495958700526,0.698714365567356,0.5618293162537221,0.41860270417346895,0.4707543839002001,0.6163051943322333
same,1.5416704452706993,0.49350222075999345,0.20234722784297857,0.5642761875448856,0.12500781298831176,0.19563728846718184,0.35676061362825545,0.11330160888284614,0.5920663114268797,0.4140501000621075,0.1036591686534674,0.3596475454055026,0.7563887838348912,0.7871123471690193,0.2737026494416466,0.3128747979350263,0.7685858021240917,0.6180122478790944,0.795345137929591,0.35306578792515003,0.4706330574900691
away,1.9044164323932167,0.24675111037999672,0.4552812626467017,0.5642761875448856,0.06250390649415588,0.19563728846718184,0.17838030681412773,0.3399048266485384,1.1303084127240433,0.4140501000621075,0.4664662589406033,0.6593538332434214,0.3781943919174456,0.6821640342131501,0.38318370921830525,0.4693121969025395,0.5589714924538849,0.7303781111298387,0.5441835154255096,0.6472872778627751,0.5266608024293631
come,0.45343248390314683,0.3701266655699951,0.556454876568191,0.3077870113881194,0.9375585974123383,0.5380025432847501,0.17838030681412773,0.5098572399728076,0.9688357823348943,0.5520668000828101,0.2073183373069348,0.5994125756758376,0.3241666216435248,0.0,0.5474052988832931,0.4171663972467018,0.9083286752375629,0.3932805213776055,0.3348821633387752,0.7061315758503001,0.48183860647792787
always,0.2720594903418881,0.5346274058233262,0.40469445568595713,0.4103826818508259,1.4375898493655854,0.4401838990511592,0.08919015340706386,0.9064128710627691,1.0226599924646105,0.4830584500724588,0.2073183373069348,0.779236348378589,0.5943054730131287,0.36731909534554236,0.4379242391066346,0.5736037962142149,0.9083286752375629,0.16854879487611665,0.1674410816693876,0.11768859597505002,0.5126538661945396
got,1.5416704452706993,0.41125185063332786,0.6576284904896803,0.9746588693957114,0.7500468779298706,0.9292771202191138,0.6243310738494471,0.3399048266485384,0.6458905215565962,0.6900835001035125,0.2591479216336685,0.5994125756758376,0.4862499324652872,0.36731909534554236,0.3284431793299759,0.2607289982791886,0.20961430967020683,0.16854879487611665,0.0837205408346938,0.05884429798752501,0.4930441554657866
media,0.0,0.041125185063332785,0.0,0.20519134092541294,0.06250390649415588,0.19563728846718184,0.0,0.0,0.16147263038914905,0.4140501000621075,0.0,0.0,0.270138851369604,0.20989662591173847,0.2189621195533173,0.0,0.13974287311347122,0.11236586325074442,0.0418602704173469,0.0,0.10365132813769379
then,0.9975514645869229,0.20562592531666393,0.4552812626467017,0.7694675284702985,0.3750234389649353,0.2445466105839773,1.0702818408847663,0.3399048266485384,0.21529684051886538,0.6900835001035125,0.2073183373069348,0.2997062878379188,0.43222216219136633,0.6821640342131501,0.6021458287716225,0.4693121969025395,0.20961430967020683,0.11236586325074442,0.1674410816693876,0.0,0.397796989068987
et,0.0,0.041125185063332785,0.05058680696074464,0.10259567046270647,0.3750234389649353,1.809644918321432,0.0,0.2832540222071154,0.9150115722051778,0.13801670002070252,2.5396496320099513,0.7192950908110052,0.4862499324652872,0.31484493886760767,0.38318370921830525,0.0,0.06987143655673561,0.3370975897522333,0.0837205408346938,2.4714605154760503,0.5742843856277629
days,0.5441189806837762,0.575752590886659,0.556454876568191,0.20519134092541294,0.2500156259766235,0.34236525481756824,0.5351409204423832,0.2832540222071154,0.48441789116744716,1.2421503001863223,0.7774437649010055,0.6593538332434214,0.10805554054784158,0.36731909534554236,0.4926647689949639,0.6257495958700526,1.257685858021241,0.28091465812686106,0.1255808112520407,0.4707543839002001,0.4874413809718573
times,0.18137299356125872,0.41125185063332786,0.4552812626467017,0.2564891761567662,0.3750234389649353,0.3912745769343637,0.35676061362825545,0.39655563108996145,1.1841326228537594,0.20702505003105376,0.8811029335544729,0.23976503027033505,0.1620833108217624,0.6821640342131501,0.9853295379899278,0.5214579965583772,0.20961430967020683,0.8989269060059554,0.1255808112520407,0.23537719195010004,0.4678316702431044
violence,0.09068649678062936,0.6991281460766573,0.40469445568595713,0.5642761875448856,0.6875429714357147,0.5380025432847501,0.17838030681412773,1.0763652843870384,0.48441789116744716,0.0,0.518295843267337,0.3596475454055026,0.3241666216435248,0.10494831295586923,0.6568863586599518,0.10429159931167545,0.9083286752375629,0.8989269060059554,0.37674243375612204,0.9415087678004002,0.5070510917006101
power,0.45343248390314683,0.20562592531666393,0.20234722784297857,0.6668718580075921,0.9375585974123383,0.4401838990511592,0.35676061362825545,0.5665080444142307,1.0226599924646105,0.7590918501138638,0.7256141805742717,0.41958880297308637,0.7563887838348912,0.7346381906910847,0.38318370921830525,0.15643739896751316,0.698714365567356,0.22473172650148884,0.37674243375612204,0.6472872778627751,0.5266608024293631
